UID,Year,CropCode,pctcov
375337,2006,24,0.962
375337,2007,61,0.93
375337,2008,24,0.98
375337,2009,61,0.981
375337,2010,24,0.967
375337,2011,61,0.973
375337,2012,24,0.984
375337,2013,61,0.772
375337,2014,24,0.763
375337,2015,4,0.731
375337,2016,61,0.924
375337,2017,24,0.701
375337,2018,61,0.806
375337,2019,24,0.82
375337,2020,4,0.737
375351,2006,520,0.347
375351,2007,520,0.526
375351,2008,24,0.541
375351,2009,1,0.68
375351,2010,4,0.286
375351,2010,5,0.286
375351,2011,1,0.713
375351,2012,24,0.342
375351,2013,1,0.697
375351,2014,4,0.602
375351,2015,1,0.73
375351,2016,4,0.519
375351,2017,61,0.532
375351,2018,24,0.462
375351,2019,24,0.669
375351,2020,1,0.741
375352,2006,520,1
375352,2007,520,1
375352,2008,520,1
375352,2009,520,1
375352,2010,520,0.687
375352,2011,520,0.899
375352,2012,520,0.879
375352,2013,520,0.919
375352,2014,520,0.94
375352,2015,520,0.899
375352,2016,520,0.899
375352,2017,520,0.899
375352,2018,520,0.899
375352,2019,520,0.859
375352,2020,520,0.859
375354,2006,1,0.925
375354,2007,1,0.957
375354,2008,1,0.958
375354,2009,1,0.957
375354,2010,1,0.974
375354,2011,1,0.969
375354,2012,1,0.938
375354,2013,1,0.906
375354,2014,1,0.923
375354,2015,1,0.952
375354,2016,1,0.977
375354,2017,1,0.969
375354,2018,1,0.95
375354,2019,1,0.989
375354,2020,1,0.982
375359,2006,61,0.755
375359,2007,520,0.555
375359,2008,61,0.687
375359,2009,24,0.645
375359,2010,1,0.934
375359,2011,1,1
375359,2012,1,0.653
375359,2013,4,0.638
375359,2014,61,0.672
375359,2015,24,0.941
375359,2016,1,0.863
375359,2017,1,0.917
375359,2018,1,0.945
375359,2019,61,0.539
375359,2020,1,0.932
375360,2006,1,0.394
375360,2007,520,0.752
375360,2008,520,0.468
375360,2009,4,0.556
375360,2010,4,0.738
375360,2011,61,0.695
375360,2012,24,0.727
375360,2013,24,0.913
375360,2014,24,0.64
375360,2015,61,0.633
375360,2016,24,0.961
375360,2017,1,0.804
375360,2018,1,0.916
375360,2019,24,0.846
375360,2020,1,0.95
375362,2006,24,0.832
375362,2007,24,0.893
375362,2008,61,0.963
375362,2009,24,0.933
375362,2010,4,0.906
375362,2011,61,0.969
375362,2012,24,0.976
375362,2013,1,0.867
375362,2014,61,0.938
375362,2015,236,0.554
375362,2016,4,0.943
375362,2017,61,0.951
375362,2018,4,0.968
375362,2019,61,0.952
375362,2020,24,0.966
375368,2006,24,0.402
375368,2007,24,0.586
375368,2008,4,0.886
375368,2009,1,0.936
375368,2010,1,0.961
375368,2011,1,0.546
375368,2012,1,0.961
375368,2013,1,0.763
375368,2014,4,0.685
375368,2015,61,0.778
375368,2016,1,0.62
375368,2017,24,0.777
375368,2018,1,0.907
375368,2019,1,0.852
375368,2020,1,0.87
375370,2006,24,0.484
375370,2007,520,0.999
375370,2008,24,0.702
375370,2009,520,0.404
375370,2010,520,0.82
375370,2011,520,1
375370,2012,520,1
375370,2013,520,1
375370,2014,520,0.964
375370,2015,520,0.933
375370,2016,520,1
375370,2017,520,1
375370,2018,520,0.913
375370,2019,520,0.897
375370,2020,520,0.8
375371,2006,24,0.92
375371,2007,1,0.888
375371,2008,4,0.989
375371,2009,1,0.961
375371,2010,1,0.945
375371,2011,61,0.961
375371,2012,24,0.982
375371,2013,1,0.983
375371,2014,4,0.984
375371,2015,1,0.986
375371,2016,1,0.985
375371,2017,1,0.985
375371,2018,1,0.983
375371,2019,1,0.982
375371,2020,1,0.982
375374,2006,1,0.959
375374,2007,1,0.884
375374,2008,1,0.973
375374,2009,1,0.973
375374,2010,1,0.965
375374,2011,1,0.973
375374,2012,1,0.978
375374,2013,1,0.974
375374,2014,1,0.954
375374,2015,1,0.971
375374,2016,1,0.964
375374,2017,1,0.924
375374,2018,1,0.96
375374,2019,1,0.937
375374,2020,1,0.938
375375,2006,520,0.783
375375,2007,520,0.932
375375,2008,520,0.91
375375,2009,520,0.933
375375,2010,520,0.953
375375,2011,520,0.913
375375,2012,520,0.966
375375,2013,520,0.945
375375,2014,520,0.947
375375,2015,520,0.936
375375,2016,520,0.943
375375,2017,520,0.943
375375,2018,520,0.932
375375,2019,520,0.92
375375,2020,520,0.912
375380,2006,550,0.487
375380,2007,520,0.614
375380,2008,550,0.493
375380,2009,550,0.493
375380,2010,1,0.544
375380,2011,1,0.507
375380,2012,1,0.507
375380,2013,550,0.493
375380,2014,550,0.493
375380,2015,550,0.493
375380,2016,24,0.507
375380,2017,550,0.493
375380,2018,550,0.493
375380,2019,24,0.595
375380,2020,1,0.632
375388,2006,61,0.597
375388,2007,520,0.685
375388,2008,520,0.453
375388,2009,1,1
375388,2010,1,0.965
375388,2011,1,0.999
375388,2012,1,1
375388,2013,24,0.932
375388,2014,4,0.965
375388,2015,1,0.932
375388,2016,1,0.999
375388,2017,1,0.982
375388,2018,24,1
375388,2019,1,0.999
375388,2020,1,0.999
375393,2006,1,0.449
375393,2007,520,0.467
375393,2008,4,0.8
375393,2009,61,0.807
375393,2010,24,0.811
375393,2011,24,0.903
375393,2012,24,0.873
375393,2013,61,0.69
375393,2014,24,0.892
375393,2015,24,0.884
375393,2016,1,0.879
375393,2017,61,0.882
375393,2018,24,0.889
375393,2019,24,0.904
375393,2020,1,0.892
375404,2006,520,0.954
375404,2007,520,0.971
375404,2008,520,0.968
375404,2009,520,0.977
375404,2010,520,0.952
375404,2011,520,0.975
375404,2012,520,0.967
375404,2013,520,0.97
375404,2014,520,0.978
375404,2015,520,0.972
375404,2016,520,0.97
375404,2017,520,0.972
375404,2018,520,0.971
375404,2019,520,0.97
375404,2020,520,0.968
375406,2006,24,0.607
375406,2007,520,0.894
375406,2008,24,0.586
375406,2009,520,0.685
375406,2010,24,0.529
375406,2011,24,0.515
375406,2012,1,0.715
375406,2013,61,0.529
375406,2014,24,0.499
375406,2015,61,0.555
375406,2016,24,0.666
375406,2017,1,0.697
375406,2018,1,0.668
375406,2019,61,0.601
375406,2020,1,0.445
375411,2006,4,0.75
375411,2007,61,0.865
375411,2008,24,0.96
375411,2009,4,0.972
375411,2010,61,0.956
375411,2011,24,0.989
375411,2012,4,0.741
375411,2013,61,0.942
375411,2014,24,0.972
375411,2015,4,0.979
375411,2016,61,0.972
375411,2017,24,0.982
375411,2018,4,0.985
375411,2019,61,0.959
375411,2020,24,0.969
375413,2006,1,0.392
375413,2007,61,0.946
375413,2008,24,0.923
375413,2009,4,0.89
375413,2010,61,0.912
375413,2011,24,0.935
375413,2012,4,0.846
375413,2013,61,0.837
375413,2014,24,0.942
375413,2015,4,0.913
375413,2016,61,0.887
375413,2017,24,0.939
375413,2018,4,0.903
375413,2019,61,0.91
375413,2020,24,0.91
375414,2006,61,0.681
375414,2007,1,0.448
375414,2008,520,0.929
375414,2009,520,0.989
375414,2010,520,0.82
375414,2011,520,0.918
375414,2012,520,0.964
375414,2013,520,0.973
375414,2014,520,0.985
375414,2015,520,0.975
375414,2016,520,0.975
375414,2017,520,0.973
375414,2018,520,0.973
375414,2019,520,0.954
375414,2020,520,0.954
375416,2006,1,0.738
375416,2007,61,0.7
375416,2008,24,0.875
375416,2009,1,0.991
375416,2010,1,0.994
375416,2011,61,0.988
375416,2012,24,0.992
375416,2013,1,0.978
375416,2014,1,0.994
375416,2015,61,0.994
375416,2016,24,0.994
375416,2017,61,0.994
375416,2018,24,0.994
375416,2019,1,0.999
375416,2020,1,0.999
375418,2006,61,0.708
375418,2007,24,0.729
375418,2008,1,0.906
375418,2009,61,0.807
375418,2010,24,0.563
375418,2011,1,0.892
375418,2012,1,0.921
375418,2013,4,0.945
375418,2014,1,0.894
375418,2015,24,0.913
375418,2016,1,0.971
375418,2017,1,0.982
375418,2018,61,0.933
375418,2019,24,0.961
375418,2020,1,0.949
375422,2006,61,0.551
375422,2007,24,0.518
375422,2008,61,0.862
375422,2009,24,0.676
375422,2010,1,0.61
375422,2011,61,0.544
375422,2012,24,0.769
375422,2013,61,0.804
375422,2014,24,0.734
375422,2015,61,0.914
375422,2016,24,0.932
375422,2017,61,0.763
375422,2018,24,0.827
375422,2019,1,0.893
375422,2020,4,0.772
375424,2006,61,0.871
375424,2007,24,0.84
375424,2008,1,0.902
375424,2009,61,0.627
375424,2010,1,0.626
375424,2011,61,0.604
375424,2012,24,0.633
375424,2013,1,0.63
375424,2014,61,0.615
375424,2015,24,0.67
375424,2016,1,0.643
375424,2017,61,0.916
375424,2018,24,0.933
375424,2019,1,0.674
375424,2020,61,0.665
375425,2006,1,0.693
375425,2007,1,0.401
375425,2008,4,0.632
375425,2009,1,0.74
375425,2010,1,0.695
375425,2011,24,0.681
375425,2012,1,0.709
375425,2013,1,0.71
375425,2014,1,0.716
375425,2015,1,0.821
375425,2016,1,0.758
375425,2017,1,0.811
375425,2018,1,0.817
375425,2019,1,0.953
375425,2020,1,0.953
375429,2006,1,0.983
375429,2007,1,0.99
375429,2008,1,0.984
375429,2009,1,0.979
375429,2010,1,0.986
375429,2011,1,0.975
375429,2012,1,0.986
375429,2013,1,0.925
375429,2014,1,0.954
375429,2015,1,0.967
375429,2016,1,0.982
375429,2017,1,0.983
375429,2018,1,0.968
375429,2019,1,0.977
375429,2020,1,0.992
375437,2006,61,0.907
375437,2007,24,0.841
375437,2008,1,0.98
375437,2009,1,0.962
375437,2010,1,0.999
375437,2011,1,0.995
375437,2012,1,0.959
375437,2013,1,0.99
375437,2014,24,0.984
375437,2015,1,0.971
375437,2016,24,0.984
375437,2017,1,0.995
375437,2018,1,0.973
375437,2019,1,0.994
375437,2020,24,0.987
375440,2006,61,0.347
375440,2007,520,0.525
375440,2008,61,0.527
375440,2009,24,0.632
375440,2010,61,0.563
375440,2011,24,0.714
375440,2012,61,0.508
375440,2013,24,0.747
375440,2014,61,0.609
375440,2015,24,0.81
375440,2016,61,0.579
375440,2017,24,0.783
375440,2018,61,0.562
375440,2019,24,0.723
375440,2020,1,0.824
375441,2006,24,0.433
375441,2007,61,0.484
375441,2008,24,0.768
375441,2009,61,0.929
375441,2010,24,0.715
375441,2011,1,0.952
375441,2012,1,0.518
375441,2013,4,0.806
375441,2014,1,0.788
375441,2015,1,0.413
375441,2016,1,0.952
375441,2017,1,0.933
375441,2018,1,0.504
375441,2019,61,0.495
375441,2020,1,0.84
375453,2006,1,0.846
375453,2007,1,0.89
375453,2008,1,0.965
375453,2009,1,0.956
375453,2010,1,0.954
375453,2011,1,0.985
375453,2012,1,0.981
375453,2013,1,0.78
375453,2014,1,0.96
375453,2015,1,0.887
375453,2016,1,0.966
375453,2017,1,0.983
375453,2018,1,0.874
375453,2019,1,0.834
375453,2020,1,0.955
375454,2006,61,0.755
375454,2007,24,0.762
375454,2008,1,0.955
375454,2009,1,0.968
375454,2010,1,0.966
375454,2011,1,0.977
375454,2012,1,0.982
375454,2013,1,0.977
375454,2014,205,0.4
375454,2015,1,0.97
375454,2016,1,0.97
375454,2017,1,0.961
375454,2018,1,0.959
375454,2019,1,0.96
375454,2020,1,0.958
375455,2006,520,0.942
375455,2007,1,0.857
375455,2008,1,0.478
375455,2009,1,0.538
375455,2010,1,0.485
375455,2011,1,0.803
375455,2012,24,0.493
375455,2013,1,0.965
375455,2014,1,0.472
375455,2015,24,0.989
375455,2016,24,0.843
375455,2017,1,0.979
375455,2018,1,0.979
375455,2019,1,0.95
375455,2020,4,0.596
375461,2006,61,0.379
375461,2007,4,0.532
375461,2008,61,0.757
375461,2009,24,0.781
375461,2010,1,0.784
375461,2011,61,0.678
375461,2012,24,0.757
375461,2013,1,0.765
375461,2014,1,0.726
375461,2015,1,0.777
375461,2016,1,0.881
375461,2017,1,0.887
375461,2018,61,0.895
375461,2019,24,0.899
375461,2020,1,0.935
375465,2006,24,0.949
375465,2007,4,0.492
375465,2008,61,0.873
375465,2009,24,0.928
375465,2010,61,0.887
375465,2011,24,0.954
375465,2012,61,0.881
375465,2013,24,0.955
375465,2014,61,0.893
375465,2015,24,0.985
375465,2016,61,0.847
375465,2017,24,0.97
375465,2018,61,0.812
375465,2019,24,0.94
375465,2020,61,0.894
375475,2006,1,0.918
375475,2007,1,0.874
375475,2008,4,0.948
375475,2009,61,0.955
375475,2010,24,0.962
375475,2011,24,0.924
375475,2012,24,0.978
375475,2013,24,0.725
375475,2014,24,0.944
375475,2015,24,0.969
375475,2016,1,0.964
375475,2017,61,0.969
375475,2018,24,0.977
375475,2019,24,0.959
375475,2020,1,0.951
375476,2006,61,0.85
375476,2007,520,0.953
375476,2008,4,0.874
375476,2009,520,0.963
375476,2010,520,0.948
375476,2011,520,0.939
375476,2012,520,0.957
375476,2013,520,0.952
375476,2014,520,0.952
375476,2015,520,0.952
375476,2016,520,0.626
375476,2017,520,0.729
375476,2018,520,0.599
375476,2019,1,0.678
375476,2020,61,0.391
375481,2006,4,0.521
375481,2007,61,0.841
375481,2008,24,0.915
375481,2009,4,0.943
375481,2010,61,0.926
375481,2011,24,0.95
375481,2012,1,0.95
375481,2013,61,0.908
375481,2014,24,0.956
375481,2015,4,0.584
375481,2016,61,0.933
375481,2017,24,0.944
375481,2018,1,0.901
375481,2019,61,0.967
375481,2020,24,0.967
375482,2006,24,0.512
375482,2007,61,0.767
375482,2008,24,0.741
375482,2009,61,0.827
375482,2010,24,0.724
375482,2011,61,0.597
375482,2012,24,0.786
375482,2013,61,0.67
375482,2014,24,0.784
375482,2015,24,0.8
375482,2016,61,0.611
375482,2017,24,0.741
375482,2018,1,0.885
375482,2019,1,0.938
375482,2020,61,0.82
375483,2006,4,0.718
375483,2007,1,0.822
375483,2008,5,0.518
375483,2009,4,0.988
375483,2010,4,0.397
375483,2011,24,0.958
375483,2012,24,0.958
375483,2013,4,0.662
375483,2014,4,0.978
375483,2015,4,0.851
375483,2016,5,0.808
375483,2017,1,0.983
375483,2018,4,0.529
375483,2019,1,0.971
375483,2020,1,0.678
375493,2006,24,0.97
375493,2007,1,0.796
375493,2008,61,0.974
375493,2009,24,0.978
375493,2010,1,0.977
375493,2011,61,0.978
375493,2012,24,0.971
375493,2013,1,0.985
375493,2014,61,0.975
375493,2015,24,0.985
375493,2016,1,0.981
375493,2017,61,0.983
375493,2018,24,0.986
375493,2019,1,0.987
375493,2020,61,0.983
375498,2006,520,0.831
375498,2007,1,0.47
375498,2008,4,0.542
375498,2009,24,0.841
375498,2010,1,0.697
375498,2011,1,0.497
375498,2012,1,0.559
375498,2013,24,0.751
375498,2014,4,0.583
375498,2015,24,0.677
375498,2016,1,0.864
375498,2017,1,0.631
375498,2018,4,0.854
375498,2019,1,0.887
375498,2020,1,0.772
375503,2006,24,0.863
375503,2007,24,0.809
375503,2008,4,0.946
375503,2009,4,0.878
375503,2010,1,0.977
375503,2011,5,0.812
375503,2012,24,0.933
375503,2013,1,0.969
375503,2014,1,0.96
375503,2015,1,0.991
375503,2016,1,0.982
375503,2017,1,0.967
375503,2018,1,0.996
375503,2019,1,0.962
375503,2020,1,0.963
375505,2006,520,0.985
375505,2007,24,0.842
375505,2008,4,0.692
375505,2009,1,1
375505,2010,1,0.778
375505,2011,1,1
375505,2012,1,1
375505,2013,1,0.758
375505,2014,1,0.496
375505,2015,1,0.589
375505,2016,4,0.398
375505,2017,1,1
375505,2018,1,1
375505,2019,1,1
375505,2020,1,1
375506,2006,1,0.835
375506,2007,1,0.972
375506,2008,24,0.97
375506,2009,1,0.937
375506,2010,5,0.834
375506,2011,24,0.955
375506,2012,1,0.987
375506,2013,1,0.938
375506,2014,24,0.953
375506,2015,1,0.991
375506,2016,1,0.939
375506,2017,5,0.387
375506,2018,1,0.988
375506,2019,1,0.741
375506,2020,24,0.95
375509,2006,61,0.845
375509,2007,24,0.798
375509,2008,1,0.905
375509,2009,61,0.896
375509,2010,24,0.878
375509,2011,1,0.931
375509,2012,61,0.859
375509,2013,24,0.935
375509,2014,1,0.887
375509,2015,61,0.885
375509,2016,24,0.93
375509,2017,1,0.943
375509,2018,61,0.921
375509,2019,24,0.94
375509,2020,1,0.94
375513,2006,520,0.624
375513,2007,61,0.624
375513,2008,24,0.325
375513,2009,61,0.393
375513,2010,550,0.316
375513,2011,1,0.708
375513,2012,1,0.708
375513,2013,4,0.557
375513,2014,1,0.414
375513,2015,4,0.417
375513,2016,1,0.701
375513,2017,1,0.708
375513,2018,24,0.312
375513,2019,550,0.544
375513,2020,550,0.544
375514,2006,1,0.457
375514,2007,24,0.549
375514,2008,61,0.582
375514,2009,24,0.45
375514,2010,1,0.704
375514,2011,1,0.758
375514,2012,1,0.758
375514,2013,4,0.69
375514,2014,61,0.487
375514,2015,24,0.608
375514,2016,1,0.608
375514,2017,1,0.685
375514,2018,1,0.386
375514,2019,61,0.675
375514,2020,24,0.683
375520,2006,1,0.757
375520,2007,520,0.606
375520,2008,1,0.921
375520,2009,1,1
375520,2010,5,0.525
375520,2011,1,0.966
375520,2012,1,0.868
375520,2013,4,0.831
375520,2014,4,0.702
375520,2015,1,1
375520,2016,1,1
375520,2017,61,0.72
375520,2018,24,0.913
375520,2019,1,0.916
375520,2020,1,0.916
375521,2006,61,0.462
375521,2007,61,0.657
375521,2008,24,0.694
375521,2009,4,0.687
375521,2010,61,0.681
375521,2011,4,0.66
375521,2012,1,0.908
375521,2013,61,0.921
375521,2014,24,0.959
375521,2015,4,0.964
375521,2016,61,0.947
375521,2017,24,0.919
375521,2018,4,0.949
375521,2019,61,0.932
375521,2020,24,0.934
375526,2006,24,0.914
375526,2007,4,0.733
375526,2008,61,0.905
375526,2009,24,0.969
375526,2010,1,0.938
375526,2011,61,0.803
375526,2012,24,0.932
375526,2013,1,1
375526,2014,1,0.907
375526,2015,1,0.988
375526,2016,1,1
375526,2017,61,1
375526,2018,24,1
375526,2019,1,1
375526,2020,1,1
375532,2006,520,0.371
375532,2007,24,0.565
375532,2008,1,0.84
375532,2009,61,0.92
375532,2010,24,0.901
375532,2011,1,0.951
375532,2012,61,0.732
375532,2013,24,0.937
375532,2014,4,0.746
375532,2015,61,0.876
375532,2016,24,0.949
375532,2017,1,0.945
375532,2018,61,0.823
375532,2019,24,0.955
375532,2020,1,0.964
375535,2006,1,0.962
375535,2007,5,0.911
375535,2008,1,0.991
375535,2009,5,0.966
375535,2010,1,0.991
375535,2011,5,0.803
375535,2012,1,0.99
375535,2013,5,0.837
375535,2014,1,0.969
375535,2015,5,0.847
375535,2016,1,0.977
375535,2017,5,0.878
375535,2018,1,0.979
375535,2019,5,0.889
375535,2020,1,0.977
375537,2006,61,0.418
375537,2007,1,0.569
375537,2008,5,0.725
375537,2009,1,0.789
375537,2010,4,0.755
375537,2011,1,0.824
375537,2012,1,0.572
375537,2013,61,0.532
375537,2014,24,0.734
375537,2015,61,0.701
375537,2016,24,0.77
375537,2017,61,0.668
375537,2018,24,0.672
375537,2019,1,0.903
375537,2020,61,0.753
375539,2006,520,0.325
375539,2007,520,0.715
375539,2008,61,0.46
375539,2009,1,0.554
375539,2010,4,0.524
375539,2011,61,0.543
375539,2012,24,0.652
375539,2013,1,0.711
375539,2014,61,0.46
375539,2015,24,0.748
375539,2016,24,0.748
375539,2017,4,0.713
375539,2018,24,0.656
375539,2019,4,0.689
375539,2020,1,0.914
375540,2006,1,0.488
375540,2007,24,0.335
375540,2008,1,0.437
375540,2009,24,0.44
375540,2010,1,0.516
375540,2011,1,0.431
375540,2012,24,0.426
375540,2013,1,0.433
375540,2014,24,0.384
375540,2015,1,0.435
375540,2016,1,0.787
375540,2017,4,0.486
375540,2018,1,0.792
375540,2019,1,0.842
375540,2020,1,0.867
375547,2006,61,0.945
375547,2007,24,0.878
375547,2008,1,0.629
375547,2009,61,0.603
375547,2010,24,0.656
375547,2011,4,0.607
375547,2012,61,0.559
375547,2013,24,0.553
375547,2014,4,0.426
375547,2015,61,0.585
375547,2016,24,0.622
375547,2017,61,0.58
375547,2018,24,0.618
375547,2019,4,0.557
375547,2020,61,0.586
375555,2006,61,0.883
375555,2007,24,0.816
375555,2008,1,0.886
375555,2009,61,0.954
375555,2010,24,0.983
375555,2011,4,0.975
375555,2012,61,0.966
375555,2013,24,0.983
375555,2014,1,0.928
375555,2015,61,0.968
375555,2016,24,0.97
375555,2017,61,0.866
375555,2018,24,0.94
375555,2019,1,0.932
375555,2020,61,0.916
375556,2006,1,0.938
375556,2007,1,0.962
375556,2008,1,0.99
375556,2009,1,0.996
375556,2010,1,0.991
375556,2011,1,0.979
375556,2012,1,0.997
375556,2013,1,0.962
375556,2014,1,0.982
375556,2015,1,0.977
375556,2016,1,0.989
375556,2017,1,0.998
375556,2018,5,0.917
375556,2019,1,0.98
375556,2020,1,0.995
375557,2006,1,0.683
375557,2007,1,0.543
375557,2008,1,0.353
375557,2009,24,0.436
375557,2010,1,0.618
375557,2011,24,0.332
375557,2012,1,0.744
375557,2013,1,0.724
375557,2014,61,0.355
375557,2015,24,0.633
375557,2016,24,0.6
375557,2017,1,0.742
375557,2018,1,0.784
375557,2019,1,0.923
375557,2020,1,0.994
375558,2006,61,0.78
375558,2007,520,0.766
375558,2008,520,0.966
375558,2009,520,0.988
375558,2010,520,0.813
375558,2011,520,0.51
375558,2012,520,0.867
375558,2013,520,0.862
375558,2014,520,0.948
375558,2015,520,0.84
375558,2016,520,0.84
375558,2017,520,0.84
375558,2018,520,0.84
375558,2019,520,0.842
375558,2020,520,0.842
375559,2006,520,0.581
375559,2007,4,0.64
375559,2008,61,0.829
375559,2009,24,0.885
375559,2010,1,0.933
375559,2011,1,0.465
375559,2012,24,0.854
375559,2013,1,0.8
375559,2014,61,0.719
375559,2015,24,0.901
375559,2016,1,0.867
375559,2017,61,0.866
375559,2018,24,0.885
375559,2019,1,0.878
375559,2020,61,0.831
375562,2006,24,0.949
375562,2007,24,0.484
375562,2008,24,0.503
375562,2009,24,0.5
375562,2010,24,0.502
375562,2011,24,0.51
375562,2012,24,0.491
375562,2013,1,0.529
375562,2014,4,0.526
375562,2015,24,0.5
375562,2016,24,0.997
375562,2017,1,0.994
375562,2018,1,0.502
375562,2019,1,0.51
375562,2020,4,0.503
375571,2006,1,0.872
375571,2007,1,0.969
375571,2008,5,0.935
375571,2009,24,0.999
375571,2010,1,0.999
375571,2011,24,0.513
375571,2012,1,0.988
375571,2013,24,0.532
375571,2014,1,0.944
375571,2015,24,0.515
375571,2016,1,0.997
375571,2017,5,0.735
375571,2018,1,0.967
375571,2019,5,0.904
375571,2020,1,0.997
375574,2006,24,0.855
375574,2007,1,0.766
375574,2008,1,0.945
375574,2009,61,0.519
375574,2010,24,0.942
375574,2011,1,0.917
375574,2012,1,0.853
375574,2013,61,0.914
375574,2014,24,0.937
375574,2015,1,0.928
375574,2016,61,0.914
375574,2017,24,0.95
375574,2018,1,0.932
375574,2019,61,0.933
375574,2020,24,0.935
375575,2006,1,0.888
375575,2007,1,0.933
375575,2008,1,0.991
375575,2009,1,0.946
375575,2010,1,0.971
375575,2011,1,0.998
375575,2012,1,0.634
375575,2013,1,0.994
375575,2014,1,0.96
375575,2015,1,0.999
375575,2016,1,0.999
375575,2017,1,0.999
375575,2018,1,0.996
375575,2019,1,0.999
375575,2020,1,0.999
375576,2006,61,0.935
375576,2007,520,0.713
375576,2008,61,0.599
375576,2009,24,0.723
375576,2010,1,0.579
375576,2011,61,0.686
375576,2012,4,0.453
375576,2013,61,0.548
375576,2014,24,0.75
375576,2015,24,0.862
375576,2016,24,0.731
375576,2017,61,0.793
375576,2018,24,0.998
375576,2019,61,0.759
375576,2020,24,0.788
375577,2006,520,0.921
375577,2007,520,0.886
375577,2008,520,0.783
375577,2009,4,0.859
375577,2010,520,0.543
375577,2011,4,0.53
375577,2012,61,0.916
375577,2013,4,0.994
375577,2014,4,0.826
375577,2015,1,0.677
375577,2016,4,0.697
375577,2017,24,0.919
375577,2018,4,0.919
375577,2019,4,0.891
375577,2020,61,0.917
375579,2006,1,0.874
375579,2007,1,0.856
375579,2008,1,0.942
375579,2009,1,0.937
375579,2010,1,0.941
375579,2011,24,0.914
375579,2012,24,0.947
375579,2013,24,0.936
375579,2014,24,0.925
375579,2015,24,0.868
375579,2016,1,0.937
375579,2017,1,0.914
375579,2018,1,0.937
375579,2019,61,0.946
375579,2020,24,0.953
375582,2006,24,0.676
375582,2007,520,0.578
375582,2008,61,0.722
375582,2009,24,0.886
375582,2010,5,0.949
375582,2011,1,0.948
375582,2012,24,0.924
375582,2013,1,0.98
375582,2014,1,0.952
375582,2015,61,0.895
375582,2016,24,0.932
375582,2017,1,0.984
